,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,45.304940382639565,0.795585298228002,0.3730706373850505,0.020863900113627532,200,5,4,log2,30,gini,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 30, 'criterion': 'gini', 'bootstrap': False}",0.6721749696233292,0.6631425446591324,0.6790618544173046,0.6714597895665887,0.006518676638670817,84
1,37.041465520858765,4.468502621608283,0.34654871622721356,0.010172923221880929,200,10,2,auto,40,gini,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 40, 'criterion': 'gini', 'bootstrap': True}",0.6709599027946537,0.662534937416454,0.6819783691821607,0.6718244031310895,0.007961251171798587,79
2,39.627702713012695,0.188487930595387,0.32822513580322266,0.005009862672283821,200,10,4,log2,80,entropy,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 80, 'criterion': 'entropy', 'bootstrap': True}",0.6720534629404618,0.6591323368574553,0.6755377324097703,0.6689078440692291,0.007057168429772686,97
3,116.22983860969543,0.6841611096681284,0.6371377309163412,0.005033879604088014,400,2,4,auto,80,entropy,True,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 80, 'criterion': 'entropy', 'bootstrap': True}",0.6748481166464155,0.662170373070847,0.6769959897921983,0.671338159836487,0.006541639722973425,86
4,477.7148685455322,4.3028907714563385,1.6528466542561848,0.004649385994368321,1000,10,4,auto,90,entropy,False,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'criterion': 'entropy', 'bootstrap': False}",0.6766707168894289,0.6630210232105966,0.6808846761453397,0.6735254720817884,0.007624388400312531,51
5,340.7004702091217,2.283108648131168,1.809005578358968,0.02783564710194621,1000,2,2,log2,60,entropy,False,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 60, 'criterion': 'entropy', 'bootstrap': False}",0.6760631834750911,0.662899501762061,0.677482075586341,0.672148253607831,0.00656545869097341,75
6,291.0532301266988,3.1185147965681725,1.5907169183095295,0.02242637139195027,1000,2,4,auto,100,entropy,True,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 100, 'criterion': 'entropy', 'bootstrap': True}",0.6782503037667071,0.6611982014825617,0.6783327257260906,0.6725937436584531,0.008057935403759358,67
7,360.65076239903766,2.726458923963543,1.9432658354441326,0.054437411688660994,1200,10,2,auto,,entropy,True,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'criterion': 'entropy', 'bootstrap': True}",0.6765492102065613,0.661441244379633,0.6791833758658403,0.6723912768173449,0.007817165512312745,70
8,171.01258619626364,1.7260537703376693,2.4814608891805015,0.013614120510798237,1400,5,1,log2,20,gini,True,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'bootstrap': True}",0.6730255164034021,0.6624134159679184,0.6808846761453397,0.6721078695055533,0.007568726004964815,76
9,434.02320098876953,5.843087994292618,2.3382500807444253,0.045510262468567673,1400,5,1,sqrt,50,entropy,True,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'entropy', 'bootstrap': True}",0.6771567436208992,0.6619273301737757,0.6799125045570543,0.6729988594505764,0.007909177158196291,61
10,520.2906256516775,5.235181133885786,2.7903659343719482,0.010308314239801579,1800,10,4,sqrt,90,entropy,True,"{'n_estimators': 1800, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'criterion': 'entropy', 'bootstrap': True}",0.6795868772782503,0.6616842872767044,0.6779681613804837,0.6730797753118128,0.008084879754131361,59
11,694.964761018753,7.002733112050464,2.3500308990478516,0.018956822879129025,1400,10,1,auto,80,entropy,False,"{'n_estimators': 1400, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 80, 'criterion': 'entropy', 'bootstrap': False}",0.675820170109356,0.6670312310122737,0.6823429335277676,0.6750647782164658,0.006273755981049378,29
12,395.42093205451965,4.454672383388792,1.3627549807230632,0.018228129765056496,800,10,1,auto,70,entropy,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'criterion': 'entropy', 'bootstrap': False}",0.6772782503037668,0.6646008020415604,0.6813707619394823,0.6744166047616033,0.007139077912037677,41
13,199.2421204249064,2.1302169367645836,0.7113123734792074,0.012488838070889819,400,5,2,auto,60,entropy,False,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 60, 'criterion': 'entropy', 'bootstrap': False}",0.6771567436208992,0.6664236237695953,0.6794264187629117,0.6743355953844686,0.0056708216593652615,42
14,117.66182390848796,2.6118472857256725,1.1315637429555256,0.048163518613419,600,5,2,log2,70,gini,False,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 70, 'criterion': 'gini', 'bootstrap': False}",0.6721749696233292,0.6649653663871673,0.6810061975938754,0.6727155112014573,0.006559786853691146,64
15,201.8415584564209,4.338193390686372,2.054971694946289,0.033179339187186734,1200,2,4,auto,70,gini,True,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 70, 'criterion': 'gini', 'bootstrap': True}",0.67363304981774,0.663264066107668,0.6820998906306963,0.6729990021853681,0.0077027520478361615,60
16,242.02410006523132,4.32007324119772,3.489931265513102,0.07403793581199548,2000,5,2,log2,30,gini,True,"{'n_estimators': 2000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 30, 'criterion': 'gini', 'bootstrap': True}",0.6752126366950182,0.662170373070847,0.6819783691821607,0.673120459649342,0.008220789949037553,57
17,393.68951869010925,4.157888161031951,1.3745505809783936,0.01907417723576572,800,10,2,auto,40,entropy,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 40, 'criterion': 'entropy', 'bootstrap': False}",0.6795868772782503,0.6660590594239884,0.6808846761453397,0.6755102042825261,0.006703937888915388,17
18,399.9225478172302,5.808128736470955,3.7780157725016275,0.05458449398373078,2000,5,1,log2,20,gini,False,"{'n_estimators': 2000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'bootstrap': False}",0.6731470230862697,0.6663021023210597,0.6848948839470167,0.6747813364514488,0.007677938841439723,35
19,150.29262868563333,3.0286118715369,1.5224397977193196,0.04975950014114557,800,2,1,auto,100,gini,True,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'criterion': 'gini', 'bootstrap': True}",0.6733900364520049,0.6663021023210597,0.684773362498481,0.6748218337571817,0.00760852135340507,34
20,86.00232013066609,0.7124213386479876,0.6965530713399252,0.012437972146757353,400,2,1,log2,80,entropy,True,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 80, 'criterion': 'entropy', 'bootstrap': True}",0.6733900364520049,0.6613197229310973,0.6754162109612346,0.6700419901147789,0.006222797034726972,93
21,84.94821111361186,0.8579785242014608,0.6846250693003336,0.00967899110381656,400,5,1,log2,70,entropy,True,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 70, 'criterion': 'entropy', 'bootstrap': True}",0.6778857837181045,0.6594969012030624,0.6739579535788066,0.6704468794999912,0.007907105704289139,92
22,42.082618713378906,0.1866061030397718,0.34670138359069824,0.006752864769250252,200,2,2,log2,,entropy,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy', 'bootstrap': True}",0.6754556500607534,0.6631425446591324,0.6744440393729493,0.6710140780309449,0.005581315093750452,88
23,185.8475557168325,3.560534083293487,1.8034950097401936,0.027688053143395834,1000,5,1,sqrt,50,gini,True,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'gini', 'bootstrap': True}",0.6729040097205347,0.667274273909345,0.684773362498481,0.6749838820427869,0.007293783975425477,30
24,248.5291351477305,2.5979559936590824,1.9888865152994792,0.03529643631649514,1200,10,2,log2,50,entropy,True,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 50, 'criterion': 'entropy', 'bootstrap': True}",0.6749696233292831,0.660347551342812,0.6762668611009843,0.6705280119243598,0.007218127166997405,91
25,308.6209050019582,1.7918842281051621,1.6469553311665852,0.031882441711195496,1200,10,2,sqrt,10,entropy,True,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'bootstrap': True}",0.6692588092345079,0.6532993073277433,0.672013610402236,0.6648572423214958,0.008249712251882223,98
26,957.6263791720072,7.8467977283695225,3.3556884129842124,0.0439281991519472,2000,2,4,sqrt,100,entropy,False,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'criterion': 'entropy', 'bootstrap': False}",0.6764277035236939,0.6648438449386317,0.6810061975938754,0.6740925820187337,0.006801715723272151,45
27,299.5043454170227,2.270589595458132,2.401636521021525,0.03455384031320721,1400,2,1,log2,,entropy,True,"{'n_estimators': 1400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy', 'bootstrap': True}",0.67363304981774,0.6604690727913477,0.6757807753068417,0.6699609659719764,0.006768811235290094,94
28,696.6033679644266,5.713036971732637,2.382622559865316,0.06177238831369068,1400,10,1,auto,60,entropy,False,"{'n_estimators': 1400, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 60, 'criterion': 'entropy', 'bootstrap': False}",0.6778857837181045,0.6664236237695953,0.6820998906306963,0.6754697660394653,0.006623905783485352,20
29,415.07466236750287,8.490668121419786,2.5700761477152505,0.08888233489957957,1400,10,1,auto,90,gini,False,"{'n_estimators': 1400, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 90, 'criterion': 'gini', 'bootstrap': False}",0.6718104495747266,0.6689755741888443,0.6850164053955523,0.6752674763863743,0.00699000916703562,25
30,305.6148003737132,6.781123985850307,1.9699602921803792,0.022004203824682215,1000,2,1,sqrt,110,gini,False,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 110, 'criterion': 'gini', 'bootstrap': False}",0.6729040097205347,0.670919917365415,0.6863531413294447,0.6767256894717981,0.006855655940991978,2
